소상공인_상호명,소상공인_주소,소상공인_업종대분류,소상공인_업종중분류,소상공인_업종소분류,광고회사_이름,광고회사_주소,거리_km,거리기반_점수
관악교통,서울특별시 양천구 신정동 1312,교통/운송,버스운송,시내버스운송-종합,애드크루즈,서울특별시 강남구 강남대로158길 19 ,14.882,70.2
관악교통,서울특별시 양천구 신정동 1312,교통/운송,버스운송,시내버스운송-종합,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,14.879,70.2
관악교통,서울특별시 양천구 신정동 1312,교통/운송,버스운송,시내버스운송-종합,케이이씨씨,서울특별시 강남구 강남대로 560 ,14.963,70.1
관악교통,서울특별시 양천구 신정동 1312,교통/운송,버스운송,시내버스운송-종합,애드노바,서울특별시 강남구 강남대로136길 6,14.956,70.1
GS25,서울특별시 서초구 서초동 1697-14,소매,종합소매점,편의점,이노션,서울특별시 강남구 강남대로 308  (역삼동) 랜드마크타워,1.296,97.4
GS25,서울특별시 서초구 서초동 1697-14,소매,종합소매점,편의점,나스미디어,서울특별시 강남구 도곡로1길 14,1.361,97.3
GS25,서울특별시 서초구 서초동 1697-14,소매,종합소매점,편의점,큐스컴,서울특별시 강남구 강남대로62길 18  ,1.4,97.2
GS25,서울특별시 서초구 서초동 1697-14,소매,종합소매점,편의점,큐인사이트,서울특별시 강남구 강남대로62길 18  ,1.4,97.2
GS25,서울특별시 서초구 서초동 1697-14,소매,종합소매점,편의점,뷰스컴퍼니,서울특별시 강남구 강남대로 340,1.397,97.2
GS25,서울특별시 서초구 서초동 1697-14,소매,종합소매점,편의점,최선씨앤씨,서울특별시 강남구 강남대로 382,1.436,97.1
GS25,서울특별시 서초구 서초동 1697-14,소매,종합소매점,편의점,식회사 엔와이앤코,서울특별시 강남구 강남대로 382 ,1.436,97.1
GS25,서울특별시 서초구 서초동 1697-14,소매,종합소매점,편의점,투와이드컴퍼니,서울특별시 강남구 남부순환로351길 19 ,1.476,97.0
GS25,서울특별시 서초구 서초동 1697-14,소매,종합소매점,편의점,아이브이아이,서울특별시 강남구 강남대로58길 59 ,1.513,97.0
GS25,서울특별시 서초구 서초동 1697-14,소매,종합소매점,편의점,아이키니미디어,서울특별시 강남구 테헤란로6길 30 ,1.526,96.9
CU,서울특별시 송파구 가락동 189-21,소매,종합소매점,편의점,한아람마케팅,서울특별시 강남구 광평로 295 ,1.462,97.1
CU,서울특별시 송파구 가락동 189-21,소매,종합소매점,편의점,애드크로스,서울특별시 강남구 광평로 280 ,1.636,96.7
CU,서울특별시 송파구 가락동 189-21,소매,종합소매점,편의점,미루애드,서울특별시 강남구 자곡로 191 ,2.695,94.6
CU,서울특별시 송파구 가락동 189-21,소매,종합소매점,편의점,광륭,서울특별시 강남구 자곡로 174-10,2.965,94.1
CU,서울특별시 송파구 가락동 189-21,소매,종합소매점,편의점,리드앰,서울특별시 강남구 영동대로 302,4.486,91.0
CU,서울특별시 송파구 가락동 189-21,소매,종합소매점,편의점,동국헬스케어홀딩스,서울특별시 강남구 테헤란로108길 7,4.674,90.7
CU,서울특별시 송파구 가락동 189-21,소매,종합소매점,편의점,하이퍼포먼스마케팅,서울특별시 강남구 역삼로 555,4.866,90.3
CU,서울특별시 송파구 가락동 189-21,소매,종합소매점,편의점,그레이고,서울특별시 강남구 테헤란로103길 17 ,4.986,90.0
CU,서울특별시 송파구 가락동 189-21,소매,종합소매점,편의점,휘닉스커뮤니케이션즈,서울특별시 강남구 테헤란로 534,4.991,90.0
CU,서울특별시 송파구 가락동 189-21,소매,종합소매점,편의점,블랙팀,서울특별시 강남구 테헤란로 503  ,5.044,89.9
동일중학교,서울특별시 금천구 시흥동 100-4,학문/교육,학교,중학교,이노션,서울특별시 강남구 강남대로 308  (역삼동) 랜드마크타워,11.772,76.5
동일중학교,서울특별시 금천구 시흥동 100-4,학문/교육,학교,중학교,뷰스컴퍼니,서울특별시 강남구 강남대로 340,11.77,76.5
동일중학교,서울특별시 금천구 시흥동 100-4,학문/교육,학교,중학교,투와이드컴퍼니,서울특별시 강남구 남부순환로351길 19 ,11.793,76.4
동일중학교,서울특별시 금천구 시흥동 100-4,학문/교육,학교,중학교,큐스컴,서울특별시 강남구 강남대로62길 18  ,11.867,76.3
동일중학교,서울특별시 금천구 시흥동 100-4,학문/교육,학교,중학교,큐인사이트,서울특별시 강남구 강남대로62길 18  ,11.867,76.3
동일중학교,서울특별시 금천구 시흥동 100-4,학문/교육,학교,중학교,최선씨앤씨,서울특별시 강남구 강남대로 382,11.836,76.3
동일중학교,서울특별시 금천구 시흥동 100-4,학문/교육,학교,중학교,나스미디어,서울특별시 강남구 도곡로1길 14,11.839,76.3
동일중학교,서울특별시 금천구 시흥동 100-4,학문/교육,학교,중학교,식회사 엔와이앤코,서울특별시 강남구 강남대로 382 ,11.836,76.3
동일중학교,서울특별시 금천구 시흥동 100-4,학문/교육,학교,중학교,엠얼라이언스식회사,서울특별시 강남구 봉은사로2길 31 ,11.918,76.2
동일중학교,서울특별시 금천구 시흥동 100-4,학문/교육,학교,중학교,미디어브랜즈코리아식회사,서울특별시 강남구 봉은사로2길 31 ,11.918,76.2
고황석재,서울특별시 강남구 신사동 519-1,생활서비스,세탁/가사서비스,청소/소독,케이아트만,서울 강남구 신사동  542-4,0.0,100.0
고황석재,서울특별시 강남구 신사동 519-1,생활서비스,세탁/가사서비스,청소/소독,그레이월드와이드코리아,서울 강남구 신사동 600-1 ,0.0,100.0
고황석재,서울특별시 강남구 신사동 519-1,생활서비스,세탁/가사서비스,청소/소독,모티브플러스,서울 강남구 신사동  588,0.0,100.0
고황석재,서울특별시 강남구 신사동 519-1,생활서비스,세탁/가사서비스,청소/소독,어썸커뮤니케이션즈,서울 강남구 신사동 535-25,0.0,100.0
고황석재,서울특별시 강남구 신사동 519-1,생활서비스,세탁/가사서비스,청소/소독,크리진엔터테인먼트,서울 강남구 신사동 532-1 ,0.0,100.0
고황석재,서울특별시 강남구 신사동 519-1,생활서비스,세탁/가사서비스,청소/소독,미디아베이직,서울특별시 강남구 도산대로27길 26 ,0.106,99.8
고황석재,서울특별시 강남구 신사동 519-1,생활서비스,세탁/가사서비스,청소/소독,라온크리에이티브,서울특별시 강남구 논현로155길 9 ,0.076,99.8
고황석재,서울특별시 강남구 신사동 519-1,생활서비스,세탁/가사서비스,청소/소독,엔씨씨애드,서울특별시 강남구 도산대로25길 3-6 ,0.134,99.7
고황석재,서울특별시 강남구 신사동 519-1,생활서비스,세탁/가사서비스,청소/소독,컴퍼니,서울특별시 강남구 압구정로30길 73 ,0.128,99.7
고황석재,서울특별시 강남구 신사동 519-1,생활서비스,세탁/가사서비스,청소/소독,오케이애드컴,서울특별시 강남구 논현로163길 10 ,0.214,99.6
삼성의원,서울특별시 동작구 상도동 475-6,의료,병원,일반병원,클리프커뮤니케이션,서울특별시 강남구 강남대로 578 ,6.969,86.1
삼성의원,서울특별시 동작구 상도동 475-6,의료,병원,일반병원,케이이씨씨,서울특별시 강남구 강남대로 560 ,6.977,86.0
삼성의원,서울특별시 동작구 상도동 475-6,의료,병원,일반병원,애드노바,서울특별시 강남구 강남대로136길 6,6.997,86.0
삼성의원,서울특별시 동작구 상도동 475-6,의료,병원,일반병원,레드커뮤니케이션,서울특별시 강남구 강남대로132길 4,7.005,86.0
삼성의원,서울특별시 동작구 상도동 475-6,의료,병원,일반병원,지구미디어,서울특별시 강남구 학동로1길 19  (논현동),7.025,86.0
삼성의원,서울특별시 동작구 상도동 475-6,의료,병원,일반병원,비플러스,서울특별시 강남구 강남대로156길 12,7.061,85.9
삼성의원,서울특별시 동작구 상도동 475-6,의료,병원,일반병원,하루애드,서울특별시 강남구 강남대로136길 11,7.041,85.9
삼성의원,서울특별시 동작구 상도동 475-6,의료,병원,일반병원,어썸메이크,서울특별시 강남구 강남대로146길 7 ,7.027,85.9
삼성의원,서울특별시 동작구 상도동 475-6,의료,병원,일반병원,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,7.072,85.9
삼성의원,서울특별시 동작구 상도동 475-6,의료,병원,일반병원,한양기획,서울특별시 강남구 강남대로160길 16,7.105,85.8
민성로지스,서울특별시 용산구 한강로2가 312-4,교통/운송,화물운송,일반화물자동차운송-종합,더트러스티스,서울특별시 강남구 압구정로4길 7 ,4.678,90.6
민성로지스,서울특별시 용산구 한강로2가 312-4,교통/운송,화물운송,일반화물자동차운송-종합,한양기획,서울특별시 강남구 강남대로160길 16,4.763,90.5
민성로지스,서울특별시 용산구 한강로2가 312-4,교통/운송,화물운송,일반화물자동차운송-종합,비플러스,서울특별시 강남구 강남대로156길 12,4.809,90.4
민성로지스,서울특별시 용산구 한강로2가 312-4,교통/운송,화물운송,일반화물자동차운송-종합,코인사이드,서울특별시 강남구 강남대로162길 27-16,4.819,90.4
민성로지스,서울특별시 용산구 한강로2가 312-4,교통/운송,화물운송,일반화물자동차운송-종합,애드크루즈,서울특별시 강남구 강남대로158길 19 ,4.784,90.4
민성로지스,서울특별시 용산구 한강로2가 312-4,교통/운송,화물운송,일반화물자동차운송-종합,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,4.822,90.4
민성로지스,서울특별시 용산구 한강로2가 312-4,교통/운송,화물운송,일반화물자동차운송-종합,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,4.838,90.3
민성로지스,서울특별시 용산구 한강로2가 312-4,교통/운송,화물운송,일반화물자동차운송-종합,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,4.868,90.3
민성로지스,서울특별시 용산구 한강로2가 312-4,교통/운송,화물운송,일반화물자동차운송-종합,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,4.887,90.2
민성로지스,서울특별시 용산구 한강로2가 312-4,교통/운송,화물운송,일반화물자동차운송-종합,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,4.879,90.2
위드유,서울특별시 금천구 시흥동 998,생활서비스,대행업,사무대리서비스,이노션,서울특별시 강남구 강남대로 308  (역삼동) 랜드마크타워,11.772,76.5
위드유,서울특별시 금천구 시흥동 998,생활서비스,대행업,사무대리서비스,뷰스컴퍼니,서울특별시 강남구 강남대로 340,11.77,76.5
위드유,서울특별시 금천구 시흥동 998,생활서비스,대행업,사무대리서비스,투와이드컴퍼니,서울특별시 강남구 남부순환로351길 19 ,11.793,76.4
위드유,서울특별시 금천구 시흥동 998,생활서비스,대행업,사무대리서비스,큐스컴,서울특별시 강남구 강남대로62길 18  ,11.867,76.3
위드유,서울특별시 금천구 시흥동 998,생활서비스,대행업,사무대리서비스,큐인사이트,서울특별시 강남구 강남대로62길 18  ,11.867,76.3
위드유,서울특별시 금천구 시흥동 998,생활서비스,대행업,사무대리서비스,최선씨앤씨,서울특별시 강남구 강남대로 382,11.836,76.3
위드유,서울특별시 금천구 시흥동 998,생활서비스,대행업,사무대리서비스,나스미디어,서울특별시 강남구 도곡로1길 14,11.839,76.3
위드유,서울특별시 금천구 시흥동 998,생활서비스,대행업,사무대리서비스,식회사 엔와이앤코,서울특별시 강남구 강남대로 382 ,11.836,76.3
위드유,서울특별시 금천구 시흥동 998,생활서비스,대행업,사무대리서비스,엠얼라이언스식회사,서울특별시 강남구 봉은사로2길 31 ,11.918,76.2
위드유,서울특별시 금천구 시흥동 998,생활서비스,대행업,사무대리서비스,미디어브랜즈코리아식회사,서울특별시 강남구 봉은사로2길 31 ,11.918,76.2
CU,서울특별시 서대문구 북가좌동 282-29,소매,종합소매점,편의점,더트러스티스,서울특별시 강남구 압구정로4길 7 ,11.515,77.0
CU,서울특별시 서대문구 북가좌동 282-29,소매,종합소매점,편의점,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,11.632,76.7
CU,서울특별시 서대문구 북가좌동 282-29,소매,종합소매점,편의점,코인사이드,서울특별시 강남구 강남대로162길 27-16,11.675,76.7
CU,서울특별시 서대문구 북가좌동 282-29,소매,종합소매점,편의점,한양기획,서울특별시 강남구 강남대로160길 16,11.696,76.6
CU,서울특별시 서대문구 북가좌동 282-29,소매,종합소매점,편의점,애드크루즈,서울특별시 강남구 강남대로158길 19 ,11.718,76.6
CU,서울특별시 서대문구 북가좌동 282-29,소매,종합소매점,편의점,비플러스,서울특별시 강남구 강남대로156길 12,11.783,76.4
CU,서울특별시 서대문구 북가좌동 282-29,소매,종합소매점,편의점,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,11.82,76.4
CU,서울특별시 서대문구 북가좌동 282-29,소매,종합소매점,편의점,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,11.792,76.4
CU,서울특별시 서대문구 북가좌동 282-29,소매,종합소매점,편의점,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,11.844,76.3
CU,서울특별시 서대문구 북가좌동 282-29,소매,종합소매점,편의점,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,11.872,76.3
린여성병원,서울특별시 동대문구 장안동 370-1,의료,병원,내과/외과,이니셔티브,서울특별시 강남구 언주로 727  ,4.971,90.1
린여성병원,서울특별시 동대문구 장안동 370-1,의료,병원,내과/외과,포트폴리오,서울특별시 강남구 언주로 727 ,4.971,90.1
린여성병원,서울특별시 동대문구 장안동 370-1,의료,병원,내과/외과,애드에이치큐,서울특별시 강남구 언주로 333 ,4.971,90.1
린여성병원,서울특별시 동대문구 장안동 370-1,의료,병원,내과/외과,맥브레인즈,서울특별시 강남구 언주로 551 ,4.971,90.1
린여성병원,서울특별시 동대문구 장안동 370-1,의료,병원,내과/외과,광고방,서울 강남구 청담동 95-3,5.216,89.6
린여성병원,서울특별시 동대문구 장안동 370-1,의료,병원,내과/외과,하이터치컴퍼니,서울특별시 강남구 도산대로89길 19-4  ,5.227,89.5
린여성병원,서울특별시 동대문구 장안동 370-1,의료,병원,내과/외과,에이디자인,서울특별시 강남구 도산대로89길 8 ,5.32,89.4
린여성병원,서울특별시 동대문구 장안동 370-1,의료,병원,내과/외과,재와기획,서울특별시 강남구 영동대로 738,5.331,89.3
린여성병원,서울특별시 동대문구 장안동 370-1,의료,병원,내과/외과,한피알,서울특별시 강남구 압구정로72길 21 ,5.425,89.2
린여성병원,서울특별시 동대문구 장안동 370-1,의료,병원,내과/외과,식회사 홍천인터내셔날,서울특별시 강남구 도산대로 307,5.403,89.2
행복중심서울생협개포매장,서울특별시 강남구 개포동 187,소매,종합소매점,수퍼마켓,미디어마인드,서울특별시 강남구 도곡로 419 ,1.924,96.2
행복중심서울생협개포매장,서울특별시 강남구 개포동 187,소매,종합소매점,수퍼마켓,리드앰,서울특별시 강남구 영동대로 302,1.976,96.0
행복중심서울생협개포매장,서울특별시 강남구 개포동 187,소매,종합소매점,수퍼마켓,프랜드미디어,서울특별시 강남구 도곡로 139,2.168,95.7
행복중심서울생협개포매장,서울특별시 강남구 개포동 187,소매,종합소매점,수퍼마켓,다올커뮤니케이션즈,서울특별시 강남구 도곡로 148 ,2.168,95.7
행복중심서울생협개포매장,서울특별시 강남구 개포동 187,소매,종합소매점,수퍼마켓,스푼식회사,서울특별시 강남구 논현로 706 ,2.239,95.5
행복중심서울생협개포매장,서울특별시 강남구 개포동 187,소매,종합소매점,수퍼마켓,메디커뮤니케이션,서울특별시 강남구 논현로 318,2.239,95.5
행복중심서울생협개포매장,서울특별시 강남구 개포동 187,소매,종합소매점,수퍼마켓,더메이커스,서울특별시 강남구 논현로 714 ,2.239,95.5
행복중심서울생협개포매장,서울특별시 강남구 개포동 187,소매,종합소매점,수퍼마켓,위드플라이커뮤니케이션즈,서울특별시 강남구 선릉로 743 ,2.253,95.5
행복중심서울생협개포매장,서울특별시 강남구 개포동 187,소매,종합소매점,수퍼마켓,인투크리에이티브그룹,서울특별시 강남구 논현로 715,2.239,95.5
행복중심서울생협개포매장,서울특별시 강남구 개포동 187,소매,종합소매점,수퍼마켓,일레븐,서울특별시 강남구 논현로 622 ,2.239,95.5
대박환경,서울특별시 금천구 시흥동 984,생활서비스,세탁/가사서비스,청소/소독,이노션,서울특별시 강남구 강남대로 308  (역삼동) 랜드마크타워,11.772,76.5
대박환경,서울특별시 금천구 시흥동 984,생활서비스,세탁/가사서비스,청소/소독,뷰스컴퍼니,서울특별시 강남구 강남대로 340,11.77,76.5
대박환경,서울특별시 금천구 시흥동 984,생활서비스,세탁/가사서비스,청소/소독,투와이드컴퍼니,서울특별시 강남구 남부순환로351길 19 ,11.793,76.4
대박환경,서울특별시 금천구 시흥동 984,생활서비스,세탁/가사서비스,청소/소독,큐스컴,서울특별시 강남구 강남대로62길 18  ,11.867,76.3
대박환경,서울특별시 금천구 시흥동 984,생활서비스,세탁/가사서비스,청소/소독,큐인사이트,서울특별시 강남구 강남대로62길 18  ,11.867,76.3
대박환경,서울특별시 금천구 시흥동 984,생활서비스,세탁/가사서비스,청소/소독,최선씨앤씨,서울특별시 강남구 강남대로 382,11.836,76.3
대박환경,서울특별시 금천구 시흥동 984,생활서비스,세탁/가사서비스,청소/소독,나스미디어,서울특별시 강남구 도곡로1길 14,11.839,76.3
대박환경,서울특별시 금천구 시흥동 984,생활서비스,세탁/가사서비스,청소/소독,식회사 엔와이앤코,서울특별시 강남구 강남대로 382 ,11.836,76.3
대박환경,서울특별시 금천구 시흥동 984,생활서비스,세탁/가사서비스,청소/소독,엠얼라이언스식회사,서울특별시 강남구 봉은사로2길 31 ,11.918,76.2
대박환경,서울특별시 금천구 시흥동 984,생활서비스,세탁/가사서비스,청소/소독,미디어브랜즈코리아식회사,서울특별시 강남구 봉은사로2길 31 ,11.918,76.2
세레니끄여의도,서울특별시 영등포구 여의도동 28-3,소매,화장품소매,화장품판매점,한양기획,서울특별시 강남구 강남대로160길 16,8.562,82.9
세레니끄여의도,서울특별시 영등포구 여의도동 28-3,소매,화장품소매,화장품판매점,더트러스티스,서울특별시 강남구 압구정로4길 7 ,8.53,82.9
세레니끄여의도,서울특별시 영등포구 여의도동 28-3,소매,화장품소매,화장품판매점,비플러스,서울특별시 강남구 강남대로156길 12,8.579,82.8
세레니끄여의도,서울특별시 영등포구 여의도동 28-3,소매,화장품소매,화장품판매점,애드크루즈,서울특별시 강남구 강남대로158길 19 ,8.581,82.8
세레니끄여의도,서울특별시 영등포구 여의도동 28-3,소매,화장품소매,화장품판매점,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,8.594,82.8
세레니끄여의도,서울특별시 영등포구 여의도동 28-3,소매,화장품소매,화장품판매점,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,8.649,82.7
세레니끄여의도,서울특별시 영등포구 여의도동 28-3,소매,화장품소매,화장품판매점,코인사이드,서울특별시 강남구 강남대로162길 27-16,8.656,82.7
세레니끄여의도,서울특별시 영등포구 여의도동 28-3,소매,화장품소매,화장품판매점,어썸메이크,서울특별시 강남구 강남대로146길 7 ,8.657,82.7
세레니끄여의도,서울특별시 영등포구 여의도동 28-3,소매,화장품소매,화장품판매점,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,8.665,82.7
세레니끄여의도,서울특별시 영등포구 여의도동 28-3,소매,화장품소매,화장품판매점,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,8.632,82.7
이룸아이엔티,서울특별시 강서구 염창동 240-21,제조,제약업,제약업-기타,더트러스티스,서울특별시 강남구 압구정로4길 7 ,13.555,72.9
이룸아이엔티,서울특별시 강서구 염창동 240-21,제조,제약업,제약업-기타,한양기획,서울특별시 강남구 강남대로160길 16,13.65,72.7
이룸아이엔티,서울특별시 강서구 염창동 240-21,제조,제약업,제약업-기타,애드크루즈,서울특별시 강남구 강남대로158길 19 ,13.671,72.7
이룸아이엔티,서울특별시 강서구 염창동 240-21,제조,제약업,제약업-기타,비플러스,서울특별시 강남구 강남대로156길 12,13.696,72.6
이룸아이엔티,서울특별시 강서구 염창동 240-21,제조,제약업,제약업-기타,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,13.709,72.6
이룸아이엔티,서울특별시 강서구 염창동 240-21,제조,제약업,제약업-기타,코인사이드,서울특별시 강남구 강남대로162길 27-16,13.699,72.6
이룸아이엔티,서울특별시 강서구 염창동 240-21,제조,제약업,제약업-기타,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,13.709,72.6
이룸아이엔티,서울특별시 강서구 염창동 240-21,제조,제약업,제약업-기타,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,13.755,72.5
이룸아이엔티,서울특별시 강서구 염창동 240-21,제조,제약업,제약업-기타,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,13.775,72.5
이룸아이엔티,서울특별시 강서구 염창동 240-21,제조,제약업,제약업-기타,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,13.765,72.5
중계우리들의원,서울특별시 노원구 중계동 364-19,의료,병원,내과/외과,이니셔티브,서울특별시 강남구 언주로 727  ,13.086,73.8
중계우리들의원,서울특별시 노원구 중계동 364-19,의료,병원,내과/외과,포트폴리오,서울특별시 강남구 언주로 727 ,13.086,73.8
중계우리들의원,서울특별시 노원구 중계동 364-19,의료,병원,내과/외과,애드에이치큐,서울특별시 강남구 언주로 333 ,13.086,73.8
중계우리들의원,서울특별시 노원구 중계동 364-19,의료,병원,내과/외과,맥브레인즈,서울특별시 강남구 언주로 551 ,13.086,73.8
중계우리들의원,서울특별시 노원구 중계동 364-19,의료,병원,내과/외과,애드쿠아인터렉티브,서울특별시 강남구 언주로 637,13.722,72.6
중계우리들의원,서울특별시 노원구 중계동 364-19,의료,병원,내과/외과,넥스트미디어그룹,서울특별시 강남구 언주로 637  ,13.722,72.6
중계우리들의원,서울특별시 노원구 중계동 364-19,의료,병원,내과/외과,식회사 모비데이즈,서울특별시 강남구 언주로 417 ,13.722,72.6
중계우리들의원,서울특별시 노원구 중계동 364-19,의료,병원,내과/외과,광고방,서울 강남구 청담동 95-3,13.741,72.5
중계우리들의원,서울특별시 노원구 중계동 364-19,의료,병원,내과/외과,하이터치컴퍼니,서울특별시 강남구 도산대로89길 19-4  ,13.738,72.5
중계우리들의원,서울특별시 노원구 중계동 364-19,의료,병원,내과/외과,제이케이컨텐츠미디어그룹,서울특별시 강남구 언주로172길 53,13.847,72.3
예건에프앤씨,서울특별시 도봉구 방학동 725-52,소매,화장품소매,화장품판매점,이니셔티브,서울특별시 강남구 언주로 727  ,14.37,71.3
예건에프앤씨,서울특별시 도봉구 방학동 725-52,소매,화장품소매,화장품판매점,포트폴리오,서울특별시 강남구 언주로 727 ,14.37,71.3
예건에프앤씨,서울특별시 도봉구 방학동 725-52,소매,화장품소매,화장품판매점,애드에이치큐,서울특별시 강남구 언주로 333 ,14.37,71.3
예건에프앤씨,서울특별시 도봉구 방학동 725-52,소매,화장품소매,화장품판매점,맥브레인즈,서울특별시 강남구 언주로 551 ,14.37,71.3
예건에프앤씨,서울특별시 도봉구 방학동 725-52,소매,화장품소매,화장품판매점,애드쿠아인터렉티브,서울특별시 강남구 언주로 637,15.009,70.0
예건에프앤씨,서울특별시 도봉구 방학동 725-52,소매,화장품소매,화장품판매점,넥스트미디어그룹,서울특별시 강남구 언주로 637  ,15.009,70.0
예건에프앤씨,서울특별시 도봉구 방학동 725-52,소매,화장품소매,화장품판매점,식회사 모비데이즈,서울특별시 강남구 언주로 417 ,15.009,70.0
예건에프앤씨,서울특별시 도봉구 방학동 725-52,소매,화장품소매,화장품판매점,제이케이컨텐츠미디어그룹,서울특별시 강남구 언주로172길 53,15.249,69.5
예건에프앤씨,서울특별시 도봉구 방학동 725-52,소매,화장품소매,화장품판매점,티원미디어,서울특별시 강남구 언주로172길 65  ,15.272,69.5
예건에프앤씨,서울특별시 도봉구 방학동 725-52,소매,화장품소매,화장품판매점,지니스커뮤니케이션,서울특별시 강남구 언주로170길 8 ,15.259,69.5
CU,서울특별시 광진구 화양동 44-20,소매,종합소매점,편의점,광고방,서울 강남구 청담동 95-3,2.509,95.0
CU,서울특별시 광진구 화양동 44-20,소매,종합소매점,편의점,재와기획,서울특별시 강남구 영동대로 738,2.521,95.0
CU,서울특별시 광진구 화양동 44-20,소매,종합소매점,편의점,하이터치컴퍼니,서울특별시 강남구 도산대로89길 19-4  ,2.562,94.9
CU,서울특별시 광진구 화양동 44-20,소매,종합소매점,편의점,스쿨터치,서울특별시 강남구 학동로101길 26 ,2.608,94.8
CU,서울특별시 광진구 화양동 44-20,소매,종합소매점,편의점,식회사 티피에이미디어,서울특별시 강남구 영동대로 735 ,2.62,94.8
CU,서울특별시 광진구 화양동 44-20,소매,종합소매점,편의점,에이디자인,서울특별시 강남구 도산대로89길 8 ,2.647,94.7
CU,서울특별시 광진구 화양동 44-20,소매,종합소매점,편의점,에스알픽쳐스,서울특별시 강남구 학동로101길 21 ,2.686,94.6
CU,서울특별시 광진구 화양동 44-20,소매,종합소매점,편의점,로빈스앤컴퍼니,서울특별시 강남구 학동로97길 43-5  ,2.744,94.5
CU,서울특별시 광진구 화양동 44-20,소매,종합소매점,편의점,식회사 홍천인터내셔날,서울특별시 강남구 도산대로 307,2.733,94.5
CU,서울특별시 광진구 화양동 44-20,소매,종합소매점,편의점,아이티라인,서울특별시 강남구 영동대로 648 ,2.851,94.3
디엠씨제이당구클럽,서울특별시 마포구 상암동 1599,관광/여가/오락,PC/오락/당구/볼링등,당구장,더트러스티스,서울특별시 강남구 압구정로4길 7 ,14.127,71.7
디엠씨제이당구클럽,서울특별시 마포구 상암동 1599,관광/여가/오락,PC/오락/당구/볼링등,당구장,한양기획,서울특별시 강남구 강남대로160길 16,14.258,71.5
디엠씨제이당구클럽,서울특별시 마포구 상암동 1599,관광/여가/오락,PC/오락/당구/볼링등,당구장,더리얼마케팅,서울특별시 강남구 압구정로10길 13 ,14.268,71.5
디엠씨제이당구클럽,서울특별시 마포구 상암동 1599,관광/여가/오락,PC/오락/당구/볼링등,당구장,비플러스,서울특별시 강남구 강남대로156길 12,14.321,71.4
디엠씨제이당구클럽,서울특별시 마포구 상암동 1599,관광/여가/오락,PC/오락/당구/볼링등,당구장,코인사이드,서울특별시 강남구 강남대로162길 27-16,14.279,71.4
디엠씨제이당구클럽,서울특별시 마포구 상암동 1599,관광/여가/오락,PC/오락/당구/볼링등,당구장,애드크루즈,서울특별시 강남구 강남대로158길 19 ,14.279,71.4
디엠씨제이당구클럽,서울특별시 마포구 상암동 1599,관광/여가/오락,PC/오락/당구/볼링등,당구장,투앤파트너스,서울특별시 강남구 강남대로156길 24 ,14.371,71.3
디엠씨제이당구클럽,서울특별시 마포구 상암동 1599,관광/여가/오락,PC/오락/당구/볼링등,당구장,식회사 큐아이그룹,서울특별시 강남구 강남대로156길 14,14.332,71.3
디엠씨제이당구클럽,서울특별시 마포구 상암동 1599,관광/여가/오락,PC/오락/당구/볼링등,당구장,아이스크리에이티브,서울특별시 강남구 압구정로2길 58 ,14.393,71.2
디엠씨제이당구클럽,서울특별시 마포구 상암동 1599,관광/여가/오락,PC/오락/당구/볼링등,당구장,브랜드테이크아웃,서울특별시 강남구 강남대로152길 14,14.398,71.2
신영허브,서울특별시 동대문구 제기동 1115-1,소매,음/식료품소매,청과물소매,이니셔티브,서울특별시 강남구 언주로 727  ,5.519,89.0
신영허브,서울특별시 동대문구 제기동 1115-1,소매,음/식료품소매,청과물소매,포트폴리오,서울특별시 강남구 언주로 727 ,5.519,89.0
신영허브,서울특별시 동대문구 제기동 1115-1,소매,음/식료품소매,청과물소매,애드에이치큐,서울특별시 강남구 언주로 333 ,5.519,89.0
신영허브,서울특별시 동대문구 제기동 1115-1,소매,음/식료품소매,청과물소매,맥브레인즈,서울특별시 강남구 언주로 551 ,5.519,89.0
신영허브,서울특별시 동대문구 제기동 1115-1,소매,음/식료품소매,청과물소매,애드쿠아인터렉티브,서울특별시 강남구 언주로 637,6.161,87.7
